dataset_id,query_id,chunk_strategy,search_method,top_k,relevant_memory_ids,retrieved_memory_ids,recall_at_k,contains_answer,retrieval_latency_ms
synthetic-life-memories-v1,q_running,1024,hybrid,5,eval_running_event,eval_garden_project|eval_online_course|eval_running_event|eval_train_trip|eval_volunteer_library,1.0000,1,0.7929
synthetic-life-memories-v1,q_running,1024,hybrid,10,eval_running_event,eval_garden_project|eval_online_course|eval_running_event|eval_train_trip|eval_volunteer_library|eval_house_move|eval_beach_trip|eval_cooking_class|eval_first_job|eval_mountain_hike,1.0000,1,0.7929
synthetic-life-memories-v1,q_school_graduation,event_aware,dense,3,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.3850
synthetic-life-memories-v1,q_school_graduation,event_aware,dense,5,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_train_trip,1.0000,1,0.3850
synthetic-life-memories-v1,q_school_graduation,event_aware,dense,10,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_train_trip|eval_house_move|eval_online_course|eval_running_event|eval_cooking_class|eval_mountain_hike,1.0000,1,0.3850
synthetic-life-memories-v1,q_first_work,event_aware,dense,3,eval_first_job,eval_school_entrance|eval_first_job|eval_volunteer_library,1.0000,1,0.3527
synthetic-life-memories-v1,q_first_work,event_aware,dense,5,eval_first_job,eval_school_entrance|eval_first_job|eval_volunteer_library|eval_garden_project|eval_running_event,1.0000,1,0.3527
synthetic-life-memories-v1,q_first_work,event_aware,dense,10,eval_first_job,eval_school_entrance|eval_first_job|eval_volunteer_library|eval_garden_project|eval_running_event|eval_school_graduation|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move,1.0000,1,0.3527
synthetic-life-memories-v1,q_seaside,event_aware,dense,3,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move,1.0000,1,0.3452
synthetic-life-memories-v1,q_seaside,event_aware,dense,5,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip,1.0000,1,0.3452
synthetic-life-memories-v1,q_seaside,event_aware,dense,10,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_school_entrance|eval_first_job,1.0000,1,0.3452
synthetic-life-memories-v1,q_relocation,event_aware,dense,3,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library,1.0000,1,0.3421
synthetic-life-memories-v1,q_relocation,event_aware,dense,5,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library|eval_online_course|eval_running_event,1.0000,1,0.3421
synthetic-life-memories-v1,q_relocation,event_aware,dense,10,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library|eval_online_course|eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_beach_trip|eval_cooking_class,1.0000,1,0.3421
synthetic-life-memories-v1,q_library,event_aware,dense,3,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation,1.0000,1,0.3320
synthetic-life-memories-v1,q_library,event_aware,dense,5,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class,1.0000,1,0.3320
synthetic-life-memories-v1,q_library,event_aware,dense,10,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move|eval_online_course|eval_garden_project,1.0000,1,0.3320
synthetic-life-memories-v1,q_programming,event_aware,dense,3,eval_online_course,eval_online_course|eval_cooking_class|eval_mountain_hike,1.0000,1,0.3308
synthetic-life-memories-v1,q_programming,event_aware,dense,5,eval_online_course,eval_online_course|eval_cooking_class|eval_mountain_hike|eval_school_graduation|eval_beach_trip,1.0000,1,0.3308
synthetic-life-memories-v1,q_programming,event_aware,dense,10,eval_online_course,eval_online_course|eval_cooking_class|eval_mountain_hike|eval_school_graduation|eval_beach_trip|eval_volunteer_library|eval_train_trip|eval_school_entrance|eval_first_job|eval_house_move,1.0000,1,0.3308
synthetic-life-memories-v1,q_gardening,event_aware,dense,3,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library,1.0000,1,0.3286
synthetic-life-memories-v1,q_gardening,event_aware,dense,5,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_cooking_class,1.0000,1,0.3286
synthetic-life-memories-v1,q_gardening,event_aware,dense,10,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_cooking_class|eval_school_graduation|eval_beach_trip|eval_train_trip|eval_house_move|eval_school_entrance,1.0000,1,0.3286
synthetic-life-memories-v1,q_running,event_aware,dense,3,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance,1.0000,1,0.3245
synthetic-life-memories-v1,q_running,event_aware,dense,5,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.3245
synthetic-life-memories-v1,q_running,event_aware,dense,10,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_house_move|eval_volunteer_library|eval_online_course,1.0000,1,0.3245
synthetic-life-memories-v1,q_school_graduation,event_aware,mmr,3,eval_school_graduation,eval_school_entrance|eval_first_job|eval_train_trip,0.0000,0,4.6980
synthetic-life-memories-v1,q_school_graduation,event_aware,mmr,5,eval_school_graduation,eval_school_entrance|eval_first_job|eval_train_trip|eval_running_event|eval_beach_trip,0.0000,0,4.6980
synthetic-life-memories-v1,q_school_graduation,event_aware,mmr,10,eval_school_graduation,eval_school_entrance|eval_first_job|eval_train_trip|eval_running_event|eval_beach_trip|eval_school_graduation|eval_house_move|eval_garden_project|eval_online_course|eval_cooking_class,1.0000,1,4.6980
synthetic-life-memories-v1,q_first_work,event_aware,mmr,3,eval_first_job,eval_school_entrance|eval_first_job|eval_running_event,1.0000,1,4.9044
synthetic-life-memories-v1,q_first_work,event_aware,mmr,5,eval_first_job,eval_school_entrance|eval_first_job|eval_running_event|eval_garden_project|eval_volunteer_library,1.0000,1,4.9044
synthetic-life-memories-v1,q_first_work,event_aware,mmr,10,eval_first_job,eval_school_entrance|eval_first_job|eval_running_event|eval_garden_project|eval_volunteer_library|eval_train_trip|eval_cooking_class|eval_mountain_hike|eval_beach_trip|eval_online_course,1.0000,1,4.9044
synthetic-life-memories-v1,q_seaside,event_aware,mmr,3,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move,1.0000,1,5.2811
synthetic-life-memories-v1,q_seaside,event_aware,mmr,5,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip,1.0000,1,5.2811
synthetic-life-memories-v1,q_seaside,event_aware,mmr,10,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip|eval_mountain_hike|eval_volunteer_library|eval_running_event|eval_online_course|eval_garden_project,1.0000,1,5.2811
synthetic-life-memories-v1,q_relocation,event_aware,mmr,3,eval_house_move,eval_house_move|eval_first_job|eval_running_event,1.0000,1,4.6486
synthetic-life-memories-v1,q_relocation,event_aware,mmr,5,eval_house_move,eval_house_move|eval_first_job|eval_running_event|eval_volunteer_library|eval_online_course,1.0000,1,4.6486
synthetic-life-memories-v1,q_relocation,event_aware,mmr,10,eval_house_move,eval_house_move|eval_first_job|eval_running_event|eval_volunteer_library|eval_online_course|eval_school_entrance|eval_mountain_hike|eval_garden_project|eval_beach_trip|eval_train_trip,1.0000,1,4.6486
synthetic-life-memories-v1,q_library,event_aware,mmr,3,eval_volunteer_library,eval_volunteer_library|eval_running_event|eval_train_trip,1.0000,1,4.6305
synthetic-life-memories-v1,q_library,event_aware,mmr,5,eval_volunteer_library,eval_volunteer_library|eval_running_event|eval_train_trip|eval_garden_project|eval_cooking_class,1.0000,1,4.6305
synthetic-life-memories-v1,q_library,event_aware,mmr,10,eval_volunteer_library,eval_volunteer_library|eval_running_event|eval_train_trip|eval_garden_project|eval_cooking_class|eval_school_entrance|eval_beach_trip|eval_online_course|eval_mountain_hike|eval_first_job,1.0000,1,4.6305
synthetic-life-memories-v1,q_programming,event_aware,mmr,3,eval_online_course,eval_online_course|eval_cooking_class|eval_beach_trip,1.0000,1,4.6145
synthetic-life-memories-v1,q_programming,event_aware,mmr,5,eval_online_course,eval_online_course|eval_cooking_class|eval_beach_trip|eval_school_graduation|eval_volunteer_library,1.0000,1,4.6145
synthetic-life-memories-v1,q_programming,event_aware,mmr,10,eval_online_course,eval_online_course|eval_cooking_class|eval_beach_trip|eval_school_graduation|eval_volunteer_library|eval_mountain_hike|eval_train_trip|eval_running_event|eval_garden_project|eval_first_job,1.0000,1,4.6145
synthetic-life-memories-v1,q_gardening,event_aware,mmr,3,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library,1.0000,1,4.6529
synthetic-life-memories-v1,q_gardening,event_aware,mmr,5,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_beach_trip|eval_online_course,1.0000,1,4.6529
synthetic-life-memories-v1,q_gardening,event_aware,mmr,10,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_beach_trip|eval_online_course|eval_school_graduation|eval_cooking_class|eval_train_trip|eval_running_event|eval_house_move,1.0000,1,4.6529
synthetic-life-memories-v1,q_running,event_aware,mmr,3,eval_running_event,eval_running_event|eval_mountain_hike|eval_first_job,1.0000,1,4.6003
synthetic-life-memories-v1,q_running,event_aware,mmr,5,eval_running_event,eval_running_event|eval_mountain_hike|eval_first_job|eval_garden_project|eval_school_entrance,1.0000,1,4.6003
synthetic-life-memories-v1,q_running,event_aware,mmr,10,eval_running_event,eval_running_event|eval_mountain_hike|eval_first_job|eval_garden_project|eval_school_entrance|eval_train_trip|eval_house_move|eval_cooking_class|eval_beach_trip|eval_online_course,1.0000,1,4.6003
synthetic-life-memories-v1,q_school_graduation,event_aware,bm25,3,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.6609
synthetic-life-memories-v1,q_school_graduation,event_aware,bm25,5,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_online_course,1.0000,1,0.6609
synthetic-life-memories-v1,q_school_graduation,event_aware,bm25,10,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_online_course|eval_train_trip|eval_house_move|eval_running_event|eval_cooking_class|eval_mountain_hike,1.0000,1,0.6609
synthetic-life-memories-v1,q_first_work,event_aware,bm25,3,eval_first_job,eval_volunteer_library|eval_school_entrance|eval_garden_project,0.0000,0,0.5456
synthetic-life-memories-v1,q_first_work,event_aware,bm25,5,eval_first_job,eval_volunteer_library|eval_school_entrance|eval_garden_project|eval_running_event|eval_first_job,1.0000,1,0.5456
synthetic-life-memories-v1,q_first_work,event_aware,bm25,10,eval_first_job,eval_volunteer_library|eval_school_entrance|eval_garden_project|eval_running_event|eval_first_job|eval_school_graduation|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move,1.0000,1,0.5456
synthetic-life-memories-v1,q_seaside,event_aware,bm25,3,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move,1.0000,1,0.5363
synthetic-life-memories-v1,q_seaside,event_aware,bm25,5,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_train_trip|eval_school_graduation,1.0000,1,0.5363
synthetic-life-memories-v1,q_seaside,event_aware,bm25,10,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_train_trip|eval_school_graduation|eval_volunteer_library|eval_mountain_hike|eval_online_course|eval_school_entrance|eval_first_job,1.0000,1,0.5363
synthetic-life-memories-v1,q_relocation,event_aware,bm25,3,eval_house_move,eval_house_move|eval_volunteer_library|eval_first_job,1.0000,1,0.5417
synthetic-life-memories-v1,q_relocation,event_aware,bm25,5,eval_house_move,eval_house_move|eval_volunteer_library|eval_first_job|eval_online_course|eval_school_entrance,1.0000,1,0.5417
synthetic-life-memories-v1,q_relocation,event_aware,bm25,10,eval_house_move,eval_house_move|eval_volunteer_library|eval_first_job|eval_online_course|eval_school_entrance|eval_running_event|eval_school_graduation|eval_mountain_hike|eval_beach_trip|eval_cooking_class,1.0000,1,0.5417
synthetic-life-memories-v1,q_library,event_aware,bm25,3,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation,1.0000,1,0.5333
synthetic-life-memories-v1,q_library,event_aware,bm25,5,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class,1.0000,1,0.5333
synthetic-life-memories-v1,q_library,event_aware,bm25,10,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move|eval_online_course|eval_garden_project,1.0000,1,0.5333
synthetic-life-memories-v1,q_programming,event_aware,bm25,3,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation,1.0000,1,0.5420
synthetic-life-memories-v1,q_programming,event_aware,bm25,5,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation|eval_volunteer_library|eval_mountain_hike,1.0000,1,0.5420
synthetic-life-memories-v1,q_programming,event_aware,bm25,10,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation|eval_volunteer_library|eval_mountain_hike|eval_beach_trip|eval_train_trip|eval_school_entrance|eval_first_job|eval_house_move,1.0000,1,0.5420
synthetic-life-memories-v1,q_gardening,event_aware,bm25,3,eval_garden_project,eval_garden_project|eval_volunteer_library|eval_mountain_hike,1.0000,1,0.5455
synthetic-life-memories-v1,q_gardening,event_aware,bm25,5,eval_garden_project,eval_garden_project|eval_volunteer_library|eval_mountain_hike|eval_online_course|eval_house_move,1.0000,1,0.5455
synthetic-life-memories-v1,q_gardening,event_aware,bm25,10,eval_garden_project,eval_garden_project|eval_volunteer_library|eval_mountain_hike|eval_online_course|eval_house_move|eval_school_graduation|eval_cooking_class|eval_beach_trip|eval_train_trip|eval_school_entrance,1.0000,1,0.5455
synthetic-life-memories-v1,q_running,event_aware,bm25,3,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance,1.0000,1,0.5229
synthetic-life-memories-v1,q_running,event_aware,bm25,5,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.5229
synthetic-life-memories-v1,q_running,event_aware,bm25,10,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_house_move|eval_volunteer_library|eval_online_course,1.0000,1,0.5229
synthetic-life-memories-v1,q_school_graduation,event_aware,hybrid,3,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.9103
synthetic-life-memories-v1,q_school_graduation,event_aware,hybrid,5,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_train_trip,1.0000,1,0.9103
synthetic-life-memories-v1,q_school_graduation,event_aware,hybrid,10,eval_school_graduation,eval_school_entrance|eval_school_graduation|eval_first_job|eval_beach_trip|eval_train_trip|eval_online_course|eval_house_move|eval_running_event|eval_cooking_class|eval_mountain_hike,1.0000,1,0.9103
synthetic-life-memories-v1,q_first_work,event_aware,hybrid,3,eval_first_job,eval_school_entrance|eval_volunteer_library|eval_first_job,1.0000,1,0.8847
synthetic-life-memories-v1,q_first_work,event_aware,hybrid,5,eval_first_job,eval_school_entrance|eval_volunteer_library|eval_first_job|eval_garden_project|eval_running_event,1.0000,1,0.8847
synthetic-life-memories-v1,q_first_work,event_aware,hybrid,10,eval_first_job,eval_school_entrance|eval_volunteer_library|eval_first_job|eval_garden_project|eval_running_event|eval_school_graduation|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move,1.0000,1,0.8847
synthetic-life-memories-v1,q_seaside,event_aware,hybrid,3,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move,1.0000,1,0.8789
synthetic-life-memories-v1,q_seaside,event_aware,hybrid,5,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip,1.0000,1,0.8789
synthetic-life-memories-v1,q_seaside,event_aware,hybrid,10,eval_beach_trip,eval_beach_trip|eval_cooking_class|eval_house_move|eval_school_graduation|eval_train_trip|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_school_entrance|eval_first_job,1.0000,1,0.8789
synthetic-life-memories-v1,q_relocation,event_aware,hybrid,3,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library,1.0000,1,0.8849
synthetic-life-memories-v1,q_relocation,event_aware,hybrid,5,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library|eval_online_course|eval_running_event,1.0000,1,0.8849
synthetic-life-memories-v1,q_relocation,event_aware,hybrid,10,eval_house_move,eval_house_move|eval_first_job|eval_volunteer_library|eval_online_course|eval_running_event|eval_school_entrance|eval_mountain_hike|eval_school_graduation|eval_beach_trip|eval_cooking_class,1.0000,1,0.8849
synthetic-life-memories-v1,q_library,event_aware,hybrid,3,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation,1.0000,1,0.8657
synthetic-life-memories-v1,q_library,event_aware,hybrid,5,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class,1.0000,1,0.8657
synthetic-life-memories-v1,q_library,event_aware,hybrid,10,eval_volunteer_library,eval_volunteer_library|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_mountain_hike|eval_house_move|eval_online_course|eval_garden_project,1.0000,1,0.8657
synthetic-life-memories-v1,q_programming,event_aware,hybrid,3,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation,1.0000,1,0.8815
synthetic-life-memories-v1,q_programming,event_aware,hybrid,5,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation|eval_mountain_hike|eval_volunteer_library,1.0000,1,0.8815
synthetic-life-memories-v1,q_programming,event_aware,hybrid,10,eval_online_course,eval_online_course|eval_cooking_class|eval_school_graduation|eval_mountain_hike|eval_volunteer_library|eval_beach_trip|eval_train_trip|eval_school_entrance|eval_first_job|eval_house_move,1.0000,1,0.8815
synthetic-life-memories-v1,q_gardening,event_aware,hybrid,3,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library,1.0000,1,0.8812
synthetic-life-memories-v1,q_gardening,event_aware,hybrid,5,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_cooking_class,1.0000,1,0.8812
synthetic-life-memories-v1,q_gardening,event_aware,hybrid,10,eval_garden_project,eval_garden_project|eval_mountain_hike|eval_volunteer_library|eval_online_course|eval_cooking_class|eval_school_graduation|eval_house_move|eval_beach_trip|eval_train_trip|eval_school_entrance,1.0000,1,0.8812
synthetic-life-memories-v1,q_running,event_aware,hybrid,3,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance,1.0000,1,0.8590
synthetic-life-memories-v1,q_running,event_aware,hybrid,5,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job,1.0000,1,0.8590
synthetic-life-memories-v1,q_running,event_aware,hybrid,10,eval_running_event,eval_running_event|eval_mountain_hike|eval_school_entrance|eval_school_graduation|eval_first_job|eval_cooking_class|eval_beach_trip|eval_house_move|eval_volunteer_library|eval_online_course,1.0000,1,0.8590
